"genes"	"modules"
"828"	"SLC26A8"	"M1"
"829"	"TNFRSF25"	"M1"
"830"	"MS4A4A"	"M1"
"831"	"CCNB1"	"M2"
"832"	"TFEC"	"M1"
"833"	"CEP295NL"	"M1"
"834"	"CLTCL1"	"M1"
"835"	"KBTBD7"	"Not.Correlated"
"836"	"ATP8B4"	"M1"
"837"	"CKM"	"Not.Correlated"
"838"	"ATF3"	"M2"
"839"	"HBE1"	"M1"
"840"	"GZMA"	"M1"
"841"	"CORO2A"	"M1"
"842"	"BTLA"	"M1"
"843"	"KLF4"	"M1"
"844"	"CD300C"	"M1"
"845"	"GAS2L1"	"M1"
"846"	"SMOX"	"M1"
"847"	"SCML4"	"M1"
"848"	"TMEM176B"	"M1"
"849"	"MYEF2"	"M1"
"850"	"ADH1B"	"M1"
"851"	"ORM1"	"M1"
"852"	"FOLR3"	"M1"
"853"	"HHEX"	"M1"
"854"	"PRKAR2B"	"M1"
"855"	"CKS2"	"M2"
"856"	"RHOU"	"M1"
"857"	"TGFBR3"	"M1"
"858"	"MACIR"	"Not.Correlated"
"859"	"CES1"	"M1"
"860"	"PLK1"	"M2"
"861"	"GNG11"	"M1"
"862"	"C1QC"	"M1"
"863"	"CRISP3"	"M1"
"864"	"CLC"	"M1"
"865"	"C1orf21"	"M1"
"866"	"GZMH"	"M1"
"867"	"CCL4L2"	"M1"
"868"	"CUEDC1"	"M1"
"869"	"ID3"	"M1"
"870"	"ANKRD22"	"M1"
"871"	"PDZK1IP1"	"M1"
"872"	"LTA"	"M1"
"873"	"SAMD10"	"M1"
"874"	"IL18"	"M1"
"875"	"RASGEF1B"	"M1"
"876"	"GADD45G"	"M1"
"877"	"IL4I1"	"M1"
"878"	"CDT1"	"M2"
"879"	"CLEC17A"	"M1"
"880"	"PRKCA"	"M1"
"881"	"CNTNAP3"	"M1"
"882"	"MLC1"	"M1"
"883"	"CRYAB"	"M1"
"884"	"AHSP"	"M1"
"885"	"LAG3"	"M1"
"886"	"FAM20A"	"M1"
"887"	"C10orf105"	"M1"
"888"	"TG"	"Not.Correlated"
"889"	"UBE2C"	"M1"
"890"	"TNF"	"M1"
"891"	"TCN1"	"M1"
"892"	"RGPD2"	"M1"
"893"	"ELANE"	"M1"
"894"	"LRRC70"	"M1"
"895"	"TNNI2"	"M1"
"896"	"KCNH3"	"M1"
"897"	"SNX25"	"M1"
"898"	"RSAD2"	"Not.Correlated"
"899"	"LILRA4"	"M1"
"900"	"ACP3"	"M1"
"901"	"X.160"	"Not.Correlated"
"902"	"HGF"	"M1"
"903"	"CCNB2"	"M2"
"904"	"INPP4B"	"M1"
"905"	"ANKRD33B"	"M1"
"906"	"GSTM1"	"Not.Correlated"
"907"	"ABCC3"	"M1"
"908"	"CDK1"	"M2"
"909"	"ATP9A"	"M1"
"910"	"LILRB5"	"M1"
"911"	"ARRDC4"	"M1"
"912"	"TSPAN2"	"M1"
"913"	"VLDLR"	"Not.Correlated"
"914"	"X.280"	"M1"
"915"	"TLR7"	"M1"
"916"	"PF4"	"M1"
"917"	"INCENP"	"M1"
"918"	"SPP1"	"M1"
"919"	"PI3"	"M1"
"920"	"RGPD1"	"M1"
"921"	"AURKB"	"M1"
"922"	"PPM1L"	"M1"
"923"	"RETN"	"M1"
"924"	"ASPRV1"	"M1"
"925"	"TMTC1"	"M1"
"926"	"HELLS"	"M1"
"927"	"LRRC4"	"M1"
"928"	"LRP3"	"M1"
"929"	"KLF1"	"M1"
"930"	"CASS4"	"M1"
"931"	"MSR1"	"M1"
"932"	"SHTN1"	"M1"
"933"	"MTHFD1L"	"M1"
"934"	"ARHGAP11A"	"M2"
"935"	"SAMD3"	"M1"
"936"	"FEZ1"	"M1"
"937"	"ADAM28"	"M1"
"938"	"TNFSF8"	"M1"
"939"	"MCF2L2"	"M1"
"940"	"NELL2"	"M1"
"941"	"RUNX2"	"M1"
"942"	"TAMALIN"	"M1"
"943"	"GPER1"	"M1"
"944"	"GATA1"	"M1"
"945"	"CAVIN2"	"M1"
"946"	"MAK"	"M1"
"947"	"PRUNE2"	"M1"
"948"	"IQCN"	"M1"
"949"	"IFI27"	"Not.Correlated"
"950"	"HNMT"	"M1"
"951"	"KIFC1"	"M2"
"952"	"PXYLP1"	"M1"
"953"	"KCNJ2"	"M1"
"954"	"TENM1"	"M1"
"955"	"NME8"	"M1"
"956"	"OSBPL1A"	"M1"
"957"	"AK4"	"M1"
"958"	"GPBAR1"	"M1"
"959"	"SGMS2"	"M1"
"960"	"ZDHHC19"	"M1"
"961"	"IZUMO4"	"M1"
"962"	"TRIM58"	"M1"
"963"	"CD163L1"	"M1"
"964"	"DUSP4"	"M1"
"965"	"SIGLEC7"	"M1"
"966"	"CDC20"	"M2"
"967"	"PDCD1"	"M1"
"968"	"BMX"	"M1"
"969"	"MARCO"	"M1"
"970"	"VIPR1"	"M1"
"971"	"BIRC5"	"M2"
"972"	"APBA2"	"M1"
"973"	"SYTL2"	"M1"
"974"	"EIF1AY"	"Not.Correlated"
"975"	"SLC1A3"	"M1"
"976"	"STK39"	"M1"
"977"	"MB"	"Not.Correlated"
"978"	"VWF"	"M1"
"979"	"RAB11FIP5"	"M1"
"980"	"DEFA4"	"M1"
"981"	"PRKCQ"	"M1"
"982"	"SH3BGRL2"	"M1"
"983"	"NLRP2"	"Not.Correlated"
"984"	"MYO6"	"M1"
"985"	"MAML3"	"M1"
"986"	"CIT"	"M2"
"987"	"GPR171"	"M1"
"988"	"KIF20B"	"M1"
"989"	"MOCS1"	"M1"
"990"	"MYOM2"	"M1"
"991"	"B3GNT7"	"M1"
"992"	"CCRL2"	"M1"
"993"	"PRG2"	"Not.Correlated"
"994"	"TUBB2B"	"Not.Correlated"
"995"	"CDCA8"	"M2"
"996"	"EMID1"	"M1"
"997"	"NCAM1"	"M1"
"998"	"KIF2C"	"M2"
"999"	"AURKA"	"M2"
"1000"	"GFI1B"	"M1"
"1001"	"HS3ST3B1"	"M1"
"1002"	"X.180"	"M1"
"1003"	"SHCBP1"	"M1"
"1004"	"LIPN"	"M1"
"1005"	"KNL1"	"M2"
"1006"	"MAD2L1"	"M2"
"1007"	"ATP10A"	"M1"
"1008"	"TDRD9"	"M1"
"1009"	"KEL"	"M1"
"1010"	"ENAM"	"M2"
"1011"	"ST6GALNAC3"	"M1"
"1012"	"CCNF"	"M2"
"1013"	"MAOA"	"M1"
"1014"	"CCR6"	"M1"
"1015"	"RAP1GAP"	"M1"
"1016"	"CD3D"	"M1"
"1017"	"CCL3L3"	"M1"
"1018"	"SEMA6B"	"M1"
"1019"	"SMPDL3A"	"M1"
"1020"	"PRSS23"	"M1"
"1021"	"CDCA5"	"M2"
"1022"	"S1PR5"	"M1"
"1023"	"ZNF827"	"M1"
"1024"	"MPIG6B"	"M1"
"1025"	"EPHB1"	"Not.Correlated"
"1026"	"OLAH"	"M1"
"1027"	"ASGR2"	"M1"
"1028"	"FLT3"	"M1"
"1029"	"SIK1"	"Not.Correlated"
"1030"	"GALNT14"	"M1"
"1031"	"KIAA0825"	"M1"
"1032"	"SMIM1"	"M1"
"1033"	"RFC3"	"M1"
"1034"	"TMEM176A"	"M1"
"1035"	"ZBTB16"	"M1"
"1036"	"PRR5L"	"M1"
"1037"	"AREG"	"M1"
"1038"	"CASP5"	"M1"
"1039"	"TAL1"	"M1"
"1040"	"CD1D"	"M1"
"1041"	"SPRY3"	"M1"
"1042"	"MYBPC1"	"Not.Correlated"
"1043"	"FAM20C"	"M1"
"1044"	"CLEC5A"	"M1"
"1045"	"GZMK"	"M1"
"1046"	"LGALS9C"	"Not.Correlated"
"1047"	"BCL11B"	"M1"
"1048"	"ZWINT"	"M2"
"1049"	"AKR1C3"	"M1"
"1050"	"KLRF1"	"M1"
"1051"	"PBX1"	"M1"
"1052"	"IGF2BP2"	"M1"
"1053"	"EOMES"	"M1"
"1054"	"NFIA"	"M1"
"1055"	"SH3PXD2B"	"M1"
"1056"	"CD3G"	"M1"
"1057"	"CLVS1"	"M1"
"1058"	"DLGAP5"	"M2"
"1059"	"CEACAM6"	"M1"
"1060"	"PHGDH"	"M1"
"1061"	"SELP"	"M1"
"1062"	"KLRG1"	"M1"
"1063"	"MGAT3"	"M1"
"1064"	"ALB"	"M1"
"1065"	"TGFA"	"M1"
"1066"	"KIF3A"	"M1"
"1067"	"RNF217"	"M1"
"1068"	"SPTA1"	"M1"
"1069"	"ABLIM3"	"M1"
"1070"	"SH2D1A"	"M1"
"1071"	"RNF175"	"M1"
"1072"	"FMN1"	"M1"
"1073"	"FBN2"	"M1"
"1074"	"SCN1B"	"M1"
"1075"	"ORC1"	"M2"
"1076"	"KBTBD11"	"M1"
"1077"	"FCRL1"	"M1"
"1078"	"HMMR"	"M2"
"1079"	"GPHN"	"M1"
"1080"	"ASPM"	"M2"
"1081"	"CLDN9"	"M1"
"1082"	"TSHZ3"	"M1"
"1083"	"PRTN3"	"M1"
"1084"	"IFIT1B"	"M1"
"1085"	"ADD2"	"M1"
"1086"	"SERPINB2"	"M1"
"1087"	"GRIP2"	"M1"
"1088"	"PLAU"	"Not.Correlated"
"1089"	"CMYA5"	"Not.Correlated"
"1090"	"ADAMTS10"	"M1"
"1091"	"CDCA7"	"M1"
"1092"	"CCDC149"	"M1"
"1093"	"PPAT"	"M1"
"1094"	"KCNE1"	"M1"
"1095"	"TNNT1"	"M1"
"1096"	"BTNL8"	"M1"
"1097"	"N4BP3"	"M1"
"1098"	"PCGF2"	"M1"
"1099"	"ESPL1"	"M2"
"1100"	"ANLN"	"M2"
"1101"	"KIF23"	"M2"
"1102"	"ZBTB32"	"M1"
"1103"	"CEACAM8"	"M1"
"1104"	"CLIC3"	"M1"
"1105"	"CD8B"	"M1"
"1106"	"CNTNAP1"	"M1"
"1107"	"RTN1"	"M1"
"1108"	"THEMIS"	"M1"
"1109"	"IQSEC2"	"M1"
"1110"	"PCLAF"	"M2"
"1111"	"AVIL"	"M2"
"1112"	"ESPN"	"M1"
"1113"	"EEF1A2"	"Not.Correlated"
"1114"	"ZC3H12C"	"M1"
"1115"	"SBK1"	"M1"
"1116"	"QPRT"	"M1"
"1117"	"ORM2"	"M1"
"1118"	"GPR162"	"M1"
"1119"	"UTY"	"Not.Correlated"
"1120"	"HBEGF"	"M1"
"1121"	"TREML1"	"M1"
"1122"	"ASGR1"	"M1"
"1123"	"COL9A3"	"Not.Correlated"
"1124"	"FGF11"	"M1"
"1125"	"OLR1"	"M1"
"1126"	"PLD4"	"Not.Correlated"
"1127"	"CBS"	"Not.Correlated"
"1128"	"RAB44"	"M1"
"1129"	"VSTM1"	"M1"
"1130"	"KCNMA1"	"M1"
"1131"	"CDKN1C"	"M1"
"1132"	"CKS1B"	"M2"
"1133"	"RBP7"	"M1"
"1134"	"CIP2A"	"M2"
"1135"	"AHRR"	"M1"
"1136"	"RPH3A"	"M1"
"1137"	"PPFIA4"	"M1"
"1138"	"NCAPH"	"M2"
"1139"	"PID1"	"M1"
"1140"	"PPARGC1B"	"M1"
"1141"	"MYL2"	"Not.Correlated"
"1142"	"FOSB"	"Not.Correlated"
"1143"	"CD70"	"M1"
"1144"	"ADAMTS2"	"M1"
"1145"	"CENPE"	"M2"
"1146"	"TRPM6"	"M1"
"1147"	"BACH2"	"M1"
"1148"	"FCRL2"	"M1"
"1149"	"YPEL4"	"M1"
"1150"	"TLCD4"	"M1"
"1151"	"SPATA6"	"M1"
"1152"	"ROPN1L"	"M1"
"1153"	"MVB12B"	"M1"
"1154"	"TROAP"	"M2"
"1155"	"ACHE"	"Not.Correlated"
"1156"	"PLEKHH3"	"M1"
"1157"	"CTDSPL"	"M1"
"1158"	"KIF18B"	"M2"
"1159"	"STBD1"	"M1"
"1160"	"SGO2"	"M1"
"1161"	"COL17A1"	"M1"
"1162"	"PPFIBP1"	"M1"
"1163"	"DTL"	"M2"
"1164"	"SHISA4"	"M1"
"1165"	"GINS4"	"M1"
"1166"	"RIPOR3"	"M1"
"1167"	"SLC35F2"	"M1"
"1168"	"RCCD1"	"M1"
"1169"	"GSDME"	"M1"
"1170"	"GIPR"	"M1"
"1171"	"BUB1B"	"M2"
"1172"	"EREG"	"M1"
"1173"	"CCR5"	"M1"
"1174"	"TMEM88"	"M1"
"1175"	"TAF4B"	"M1"
"1176"	"CLDN5"	"M1"
"1177"	"CR2"	"M1"
"1178"	"CAPN5"	"M1"
"1179"	"ADORA3"	"M1"
"1180"	"SAPCD2"	"M1"
"1181"	"PIF1"	"M1"
"1182"	"CENPK"	"M1"
"1183"	"MYO10"	"M1"
"1184"	"PPARG"	"M1"
"1185"	"TESMIN"	"M1"
"1186"	"PTX3"	"M1"
"1187"	"AFF3"	"M1"
"1188"	"IL1RL1"	"M1"
"1189"	"CD160"	"M1"
"1190"	"MSC"	"M1"
"1191"	"PYCR1"	"M1"
"1192"	"DMD"	"M1"
"1193"	"HEMGN"	"M1"
"1194"	"CDCA3"	"M2"
"1195"	"TOGARAM2"	"M1"
"1196"	"SDC2"	"M1"
"1197"	"FAM174B"	"M1"
"1198"	"SH2D1B"	"M1"
"1199"	"INSL3"	"M1"
"1200"	"ZNF705A"	"M1"
"1201"	"USP9Y"	"Not.Correlated"
"1202"	"CLEC11A"	"M1"
"1203"	"CD200"	"M1"
"1204"	"ACTN2"	"Not.Correlated"
"1205"	"CTSG"	"M1"
"1206"	"TRAT1"	"M1"
"1207"	"ASB2"	"M1"
"1208"	"FAM47E.STBD1"	"M1"
"1209"	"CACNA1I"	"M1"
"1210"	"ATP2C2"	"M1"
"1211"	"PLK4"	"M2"
"1212"	"SSTR3"	"M1"
"1213"	"RHD"	"M1"
"1214"	"CXCL1"	"M1"
"1215"	"RIN2"	"M1"
"1216"	"FBXL13"	"M1"
"1217"	"TMIGD3"	"M1"
"1218"	"LGALS9B"	"Not.Correlated"
"1219"	"LYVE1"	"M1"
"1220"	"EGR3"	"M1"
"1221"	"RNASE3"	"M1"
"1222"	"HJURP"	"M2"
"1223"	"PDGFD"	"M1"
"1224"	"XK"	"M1"
"1225"	"FABP4"	"M1"
"1226"	"TTC16"	"M1"
"1227"	"LRP5"	"M1"
"1228"	"PLXDC1"	"M1"
"1229"	"SLC2A9"	"M1"
"1230"	"CLEC12B"	"M1"
"1231"	"MGAM2"	"M1"
"1232"	"PEG10"	"M1"
"1233"	"GPR15"	"M1"
"1234"	"EBF1"	"M1"
"1235"	"AKR1C1"	"M1"
"1236"	"ACKR1"	"M1"
"1237"	"ZMYND15"	"M1"
"1238"	"CCR4"	"M1"
"1239"	"FHDC1"	"M1"
"1240"	"TMEM45B"	"M1"
"1241"	"SIRPG"	"M1"
"1242"	"MMRN1"	"M1"
"1243"	"MS4A3"	"M1"
"1244"	"CATIP"	"M1"
"1245"	"EDNRB"	"M1"
